The below shall be read as a csv file format. The row below are the column headers.
Hotel Code,Name,Hotel Name,ExpMode,Country,HUB Area,Country.1,BRAND,Segment,Estimated_Hotel_Area sqm,Nb of keys,2022 Grid Electric Power kWh,2022 Location Based - GHG Emissions in Tons CO2eq Scope 1,2022 Location Based - GHG Emissions in Tons CO2eq Scope 2,Total Energy 2019 kWh,Total Energy 2020 kWh,Total Energy 2021 kWh,Total Energy 2022 kWh,Available Rooms 2019,Available Rooms 2020,Available Rooms 2021,Available Rooms 2022,Sold Room 2019,Sold Room 2020,Sold Room 2021,Sold Room 2022,Nb Guests 2019,Nb Guests 2020,Nb Guests 2021,Nb guests 2022,Water kL 2019,Water kL 2020,Water kL 2021,Water kL 2022,Water stress level 2030 Category
HB315,HB315 - SO SAINT-PETERSBURG,HB315 - SO SO SAINT-PETERSBURG,Managed,Russia, NORTH EUROPE,Russia,SO,LUX,13049.25,137,1877172.57,531.5939081652406,675.448363917054,4056491.9838951416,4242214.16,5150685.267000001,4789056.975000001,50005.0,50142.0,50005.0,50005.0,30939.0,12693.0,19762.0,20723.0,43688.0,19738.0,28912.0,30106.0,8928.356002690109,3837.4617897197877,5702.90479088406,5854.920673725159,Low (<10%)
H1144,H1144 - FLIC EN FLAC IMPERIAL,H1144 - SOFITEL FLIC EN FLAC IMPERIAL,Managed,Mauritius,IMEA,Mauritius,SOFITEL,LUX,20790.0,189,3454019.0,533.7862780133809,2647.9124469382,7447587.88,4282400.632583668,2750085.2800000003,5783360.68,69715.0,69906.0,69047.0,68985.0,53894.0,11092.0,8261.0,43505.0,97759.0,19632.0,1140.0,78004.0,22555.233415750048,5756.449822802317,3449.0017190543094,17653.328700247075,Extremely high (>80%)
H1540,H1540 - SOFITEL ALGIERS HAMMA GARDEN,H1540 - SOFITEL SOFITEL ALGIERS HAMMA GARDEN,Managed,Algeria,IMEA,Algeria,SOFITEL,LUX,36410.0,331,5431106.0,522.609210105339,2645.9894934649,9859940.369613737,7679239.0,9353232.75,8293775.390000001,121545.0,121878.0,121545.0,120933.0,69478.0,20321.0,25566.0,50003.0,78357.0,24301.0,31518.0,72562.0,29077.309297129214,10546.052727115566,10673.910900537765,20290.067693333054,Extremely high (>80%)
H3569,H3569 - SOFITEL MARRAKECH PALAIS IMPERIAL – LOUNGE & SPA,H3569 - SOFITEL SOFITEL MARRAKECH PALAIS IMPERIAL – LOUNGE & SPA,Managed with minority,Morocco,IMEA,Morocco,SOFITEL,LUX,36300.0,330,5167513.0,372.663039028589,3715.2873383612996,8480074.26,3941086.77,4593696.630664,6865561.699912,103630.0,89893.0,87638.0,115331.0,82989.0,28409.0,31865.0,71470.0,148418.0,48618.0,56324.0,126189.0,34731.81181466732,14743.507304002074,13303.769492514897,29000.882707887795,Extremely high (>80%)
H5242,H5242 - AGADIR,H5242 - SOFITEL AGADIR,Managed with minority,Morocco,IMEA,Morocco,SOFITEL,LUX,19030.0,173,3796241.0,343.3378557597898,2729.3837713940998,6203351.26,3865866.2,4851821.51074,5360668.74986,63145.0,63318.0,63145.0,63145.0,43330.0,24084.0,30442.0,38389.0,82154.0,43158.0,48194.0,63647.0,18134.082901704263,12498.948569452847,12709.661098105713,15577.373531175383,Extremely high (>80%)
H5630,H5630 - MALABO PRESIDENT PALACE,H5630 - SOFITEL MALABO PRESIDENT PALACE,Managed,Equatorial Guinea,IMEA,Equatorial Guinea,SOFITEL,LUX,,100,,,,,,,,,,,,,,,,,,,,,,,,Low (<10%)
H6707,H6707 - SO/ SOFITEL MAURITIUS,H6707 - SO SO/ SOFITEL MAURITIUS,Subsidiary,Mauritius,IMEA,Mauritius,SO,LUX,10120.0,92,2235000.0,38.352339706873195,1713.390783,3587319.8165445025,2062727.0062706675,942596.14,2409753.42,33580.0,33672.0,33580.0,33580.0,21709.0,3183.0,2291.0,15179.0,45548.0,7290.0,3734.0,33211.0,7217.471664172491,1081.20888194021,761.6761519470808,4966.542071637678,Extremely high (>80%)
H6811,H6811 - SOFITEL CASABLANCA TOUR BLANCHE,H6811 - SOFITEL SOFITEL CASABLANCA TOUR BLANCHE,Managed with minority,Morocco,IMEA,Morocco,SOFITEL,LUX,17270.0,157,3616399.0,,2600.0827506698997,3921884.0,4108412.673928471,3218685.0,3616399.0,62244.0,62586.0,62415.0,61981.0,40506.0,24814.0,19047.0,32874.0,50142.0,27054.0,22308.0,39388.0,16952.2077548219,12877.798945457687,7952.201397267574,13339.513336212445,Extremely high (>80%)
H6813,H6813 - RABAT JARDIN DES ROSES,H6813 - SOFITEL RABAT JARDIN DES ROSES,Managed with minority,Morocco,IMEA,Morocco,SOFITEL,LUX,25190.0,229,4753548.0,427.529319502784,3417.6588809147997,7902725.73,4702038.34,5562697.0364230005,6701596.3147680005,83585.0,83814.0,83585.0,83585.0,64661.0,27218.0,39417.0,57084.0,79076.0,34141.0,48360.0,70206.0,27061.341668753736,14125.410320684587,16456.760774720216,23163.374681643585,Extremely high (>80%)
H7145,H7145 - ESSAOUIRA MOGADOR GOLF & SPA,H7145 - SOFITEL ESSAOUIRA MOGADOR GOLF & SPA,Managed with minority,Morocco,IMEA,Morocco,SOFITEL,LUX,19250.0,175,3562594.1339375624,,2561.3986607365027,5691006.425851477,3955875.3742865524,4176832.587032701,3562594.1339375624,63875.0,64050.0,63875.0,63875.0,31198.0,13390.0,14220.0,21765.0,64340.0,28398.0,32049.0,46087.0,13056.707093638808,6949.050047540842,5936.908902669445,8831.736562714117,Extremely high (>80%)
H8212,H8212 - MALABO SIPOPO,H8212 - SOFITEL MALABO SIPOPO,Managed,Equatorial Guinea,IMEA,Equatorial Guinea,SOFITEL,LUX,22000.0,200,,647.9011386063593,,5921886.107876118,4484189.144066668,5903787.145807683,2552535.648,73000.0,73200.0,73000.0,73000.0,12326.0,26822.0,44142.0,15525.0,13646.0,28110.0,44142.0,16451.0,5158.566947759214,13919.896966029906,18429.467846809748,6299.688037497664,Low (<10%)
H8216,H8216 - TAMUDA BAY,H8216 - SOFITEL TAMUDA BAY,Managed,Morocco,IMEA,Morocco,SOFITEL,LUX,11440.0,104,2846013.0,200.09779433921244,2046.1982512112997,3734830.24,3022162.83,3468761.65996,3757763.73444,37960.0,38064.0,37960.0,37960.0,14514.0,12139.0,14342.0,15914.0,24522.0,18154.0,25348.0,29714.0,6074.269079975436,6299.814677154464,5987.844408022867,6457.535293316446,High (40-80%)
H8844,H8844 - SOFITEL ABIDJAN HOTEL IVOIRE,H8844 - SOFITEL SOFITEL ABIDJAN HOTEL IVOIRE,Managed,Ivory Coast,IMEA,Ivory Coast,SOFITEL,LUX,41030.0,373,13999500.0,625.7773612894728,4429.31720445,12524789.11815799,9484060.039701005,12847500.0,16464874.618477445,154395.0,154818.0,154395.0,137695.0,73252.0,34408.0,51498.0,61469.0,80738.0,38868.0,60645.0,73038.0,30656.769921893392,17856.82703777336,21500.628317135797,24942.706858418285,Low-medium (10-20%)
HA5E5,HA5E5 - PRASLIN - RPS,HA5E5 - RAFFLES PRASLIN - RPS,Managed,Seychelles,IMEA,Seychelles,RAFFLES,LUX,12900.0,86,4857893.16,60.72266429258389,1921.432522893822,3601307.8414206207,2576913.7921532188,4308428.342,5134577.538000001,31390.0,31476.0,31390.0,31390.0,14259.0,6350.0,15032.0,19773.0,30026.0,13369.0,30737.0,41214.0,4740.611196252041,2156.9828464719867,4997.606248829558,6469.690782165611,Extremely high (>80%)
HA5F3,HA5F3 - FAIRMONT MARA SAFARI CLUB,HA5F3 - FAIRMONT FAIRMONT MARA SAFARI CLUB,Managed,Kenya,IMEA,Kenya,FAIRMONT,LUX,7140.0,51,693810.0,12.34904063637,42.663521686500005,2176251.3917793427,413244.91000000003,431216.9,761453.7,18615.0,18666.0,9384.0,18615.0,9133.0,1546.0,2079.0,6611.0,18903.0,3039.0,4814.0,13677.0,3036.3982085258353,525.1488945898727,691.1936795713578,2163.1075588376502,Low (<10%)
HA5F4,HA5F4 - FAIRMONT MOUNT KENYA SAFARI CLUB,HA5F4 - FAIRMONT FAIRMONT MOUNT KENYA SAFARI CLUB,Managed,Kenya,IMEA,Kenya,FAIRMONT,LUX,14000.0,100,904208.0,1143.474775520076,55.6012418632,5120591.510069041,1863073.5171764705,,5452415.23,43800.0,43920.0,,22620.0,17071.0,3898.0,101.0,9298.0,30272.0,6915.0,101.0,17003.0,5675.501348707384,1324.0817536295756,33.578913726169866,3042.289227359321,Low (<10%)
HA5F5,HA5F5 - FAIRMONT THE NORFOLK,HA5F5 - FAIRMONT FAIRMONT THE NORFOLK,Managed,Kenya,IMEA,Kenya,FAIRMONT,LUX,23800.0,170,1806517.4454828661,1275.117533863231,111.08573847652649,7254171.305931142,2639354.1493333336,,6879437.3962236075,62050.0,62220.0,,46750.0,27840.0,4360.0,,12999.0,41201.0,5752.0,,19167.0,9255.811466698704,,,4253.249910351023,Low-medium (10-20%)
HA7Z0,"HA7Z0 - FAIRMONT LA MARINA, RABAT-SALE","HA7Z0 - FAIRMONT FAIRMONT LA MARINA, RABAT-SALE",Managed,Morocco,IMEA,Morocco,FAIRMONT,LUX,26040.0,186,9365584.432835821,,6733.5751762344125,,,,9365584.432835821,,,,6324.0,,,,1013.0,,,,1472.0,,,,331.451816230909,Extremely high (>80%)
HA7Z3,HA7Z3 - FAIRMONT TAGHAZOUT BAY,HA7Z3 - FAIRMONT FAIRMONT TAGHAZOUT BAY,Managed,Morocco,IMEA,Morocco,FAIRMONT,LUX,20440.0,146,7351480.253731345,,5285.49449317325,,,5450408.805970149,7351480.253731345,,,25696.0,53290.0,,,8295.0,25230.0,,,15640.0,59118.0,,,,8255.211573056105,Extremely high (>80%)
HB147,HB147 - FAIRMONT ROYAL PALM MARRAKECH,HB147 - FAIRMONT FAIRMONT ROYAL PALM MARRAKECH,Managed,Morocco,IMEA,Morocco,FAIRMONT,LUX,18760.0,134,6747249.0,,4851.0702882549,5717993.852910429,5084611.622474583,5002430.0,6747249.0,48776.0,49044.0,48910.0,48910.0,32744.0,12887.0,14272.0,27316.0,74269.0,26705.0,38760.0,49597.0,10886.217337125803,4377.486290155039,4744.933234652439,8937.747099865262,Extremely high (>80%)
HB6A9,HB6A9 - FAIRMONT TAZI PALACE,HB6A9 - FAIRMONT FAIRMONT TAZI PALACE,Managed,Morocco,IMEA,Morocco,FAIRMONT,LUX,18620.0,133,6696896.395522389,,4814.868271178371,,,,6696896.395522389,,,,4123.0,,,,560.0,,,,995.0,,,,183.23101390849857,Extremely high (>80%)
HC014,HC014 - FAIRMONT CAPE GRACE,HC014 - FAIRMONT FAIRMONT CAPE GRACE,Managed,South Africa,IMEA,South Africa,FAIRMONT,LUX,16240.0,116,2745608.3099999996,43.92945098001974,2548.061929375915,,,,2942882.4601999996,,,,33455.0,,,,16965.0,,,,30767.0,,,,5550.918126710139,Extremely high (>80%)
H1661,H1661 - LUXOR WINTER PALACE,H1661 - SOFITEL LUXOR WINTER PALACE,Managed,Egypt,IMEA,Egypt,SOFITEL,LUX,21340.0,194,1800761.5977500002,279.402361917184,689.8567317386838,5551349.359999999,8139350.096345015,4472045.2,3331229.4377500005,70810.0,71004.0,70810.0,70810.0,44185.0,16021.0,29318.0,46255.0,73079.0,26466.0,46672.0,79812.0,18491.909831797897,8314.468320511713,12240.386442226636,18769.2154701742,Low (<10%)
H1666,H1666 - ASWAN OLD CATARACT,H1666 - SOFITEL ASWAN OLD CATARACT,Managed,Egypt,IMEA,Egypt,SOFITEL,LUX,15180.0,138,7481904.0,1143.945319413,2866.2549485015998,12068134.0,7158093.0,13265113.0,13748034.0,50370.0,50508.0,50370.0,50370.0,26003.0,12433.0,21104.0,28917.0,45320.0,21081.0,37474.0,52734.0,10882.542296169304,6452.39277379203,8811.007417857661,11733.853718539127,Low (<10%)
H2163,H2163 - BEIRUT LE GABRIEL,H2163 - SOFITEL BEIRUT LE GABRIEL,Franchised,Lebanon ,IMEA,Lebanon ,SOFITEL,LUX,8030.0,73,2031235.6555223612,107.99467464333692,1440.7442786659053,2161488.4293747833,1636729.037584334,2154882.3082198044,2456702.197245419,26645.0,26718.0,26645.0,26645.0,15641.0,3794.0,6883.0,12665.0,20510.0,4397.0,8337.0,15917.0,6545.931010052074,1968.9840089895408,2873.6810110459764,5139.165796773456,Extremely high (>80%)
H5307,H5307 - CAIRO GEZIRAH,H5307 - SOFITEL CAIRO GEZIRAH,Subsidiary,Egypt,IMEA,Egypt,SOFITEL,LUX,47630.0,433,12129174.0,1423.5096651360004,4646.5852807971,18662345.0,13873574.0,17964788.0,17737374.0,158045.0,158478.0,158045.0,158045.0,129704.0,57719.0,116676.0,135246.0,212911.0,92680.0,189217.0,228155.0,54282.554550718894,29954.609387155328,48712.71330013081,54879.717122023125,Low (<10%)
H5988,H5988 - AL KHOBAR THE CORNICHE,H5988 - SOFITEL AL KHOBAR THE CORNICHE,Managed,Saudi Arabia,IMEA,Saudi Arabia,SOFITEL,LUX,25190.0,229,6972300.0,111.91812203515204,4265.29267209,6950874.0,6566408.6,7598687.2,7413283.2,83585.0,83814.0,83585.0,83585.0,28170.0,39962.0,41866.0,35011.0,44881.0,68486.0,74234.0,56769.0,11789.455696769191,20739.203734117036,17479.228419068844,14206.65880069763,Extremely high (>80%)
H6146,H6146 - DUBAI JUMEIRAH HOTEL BEACH RESORT,H6146 - SOFITEL DUBAI JUMEIRAH HOTEL BEACH RESORT,Managed,United Arab Emirates,IMEA,United Arab Emirates,SOFITEL,LUX,48840.0,444,5773075.3,0.782743227195216,3800.8049109429307,9908278.96,4254918.43,8933174.4424,9948099.889600001,161756.0,162504.0,129318.0,162060.0,138372.0,44282.0,90990.0,134639.0,248514.0,82943.0,168941.0,243813.0,62804.0,22981.16760307719,44362.835999999996,57747.19,Extremely high (>80%)
H6541,H6541 - DUBAI PALM JUMEIRAH RESORT & SPA,H6541 - SOFITEL DUBAI PALM JUMEIRAH RESORT & SPA,Managed,United Arab Emirates,IMEA,United Arab Emirates,SOFITEL,LUX,59950.0,545,15098523.0,396.08270367047476,14603.928846226303,56678282.32,45962548.66,53886887.736,54123423.456,199290.0,199836.0,198436.0,199106.0,160272.0,86526.0,132449.0,146202.0,418535.0,215381.0,338468.0,392384.0,67075.59969586766,44904.66799204771,55908.165761913675,59325.41001341278,Extremely high (>80%)
H6722,H6722 - MANAMA ZALLAQ THALASSA SEA & SPA,H6722 - SOFITEL MANAMA ZALLAQ THALASSA SEA & SPA,Managed,Bahrain ,IMEA,Bahrain ,SOFITEL,LUX,28820.0,262,13415196.0,1.3031617602794,9382.4686871556,13508146.4,10907557.56,12524044.503999999,13421133.89,95630.0,95892.0,95630.0,95630.0,56660.0,39185.0,45272.0,49772.0,108978.0,74791.0,85210.0,96622.0,23712.834922930153,20335.961621574897,18901.24752754227,20196.33320465918,Extremely high (>80%)
H7492,H7492 - DUBAI DOWNTOWN,H7492 - SOFITEL DUBAI DOWNTOWN,Managed,United Arab Emirates,IMEA,United Arab Emirates,SOFITEL,LUX,38500.0,350,15420697.0,129.9586667936,8149.701120296702,16185553.479999999,10540465.5,13538081.0,16012857.0,127750.0,128100.0,127750.0,127750.0,107674.0,45849.0,85341.0,106176.0,179940.0,80138.0,155057.0,185006.0,40168.96472727272,23794.39847869306,30068.4,39970.0,Extremely high (>80%)
H7507,H7507 - ABU DHABI - CORNICHE,H7507 - SOFITEL ABU DHABI - CORNICHE,Managed,United Arab Emirates,IMEA,United Arab Emirates,SOFITEL,LUX,30800.0,280,6553884.940000002,99.06140516891259,6188.520145706477,16087564.266045736,11562064.022383923,30938855.022,22256298.846,102200.0,102480.0,102200.0,102200.0,74907.0,53707.0,72681.0,59640.0,117476.0,69078.0,85699.0,85894.0,31349.40567546645,27872.48923848215,30679.4418662402,24200.54071216494,Arid and low water use
HA5D8,HA5D8 - DUBAI - RDB,HA5D8 - RAFFLES DUBAI - RDB,Managed,United Arab Emirates,IMEA,United Arab Emirates,RAFFLES,LUX,36000.0,240,7282665.600000001,1.9217108940345002,4755.153863846411,8295740.58,6313166.15,6996357.575,12333816.925,91980.0,90582.0,89424.0,87600.0,54132.0,23535.0,36247.0,54308.0,84548.0,38093.0,61507.0,92032.0,17996.967899257696,7994.423825467435,12050.840453786921,17769.481970254892,Extremely high (>80%)
HA5E4,HA5E4 - RAFFLES MAKKAH PALACE - RMH,HA5E4 - RAFFLES RAFFLES MAKKAH PALACE - RMH,Managed,Saudi Arabia,IMEA,Saudi Arabia,RAFFLES,LUX,34200.0,228,21915930.05,,13407.077052491268,8961393.930976894,17885541.75498618,15758580.16,21916175.41,78110.0,78324.0,78110.0,82394.0,50232.0,19915.0,27320.0,44977.0,132423.0,49340.0,67790.0,118643.0,16700.356379138262,6764.773761809389,9082.92993068278,14716.395201004536,Extremely high (>80%)
HA5E6,"HA5E6 - FAIRMONT BAB AL BAHR, ABU DHABI - ADC","HA5E6 - FAIRMONT FAIRMONT BAB AL BAHR, ABU DHABI - ADC",Managed,United Arab Emirates,IMEA,United Arab Emirates,FAIRMONT,LUX,51380.0,367,13852501.5,340.06140838000977,8866.31107215552,22803179.545787044,5102199.768753722,38874270.06789424,23999811.0433,134685.0,135054.0,134685.0,134135.0,91838.0,76200.0,79467.0,83694.0,143503.0,76201.0,123354.0,142076.0,30532.87404736622,25883.79415766384,26419.955812648917,27384.529425103356,Extremely high (>80%)
HA5E7,HA5E7 - AJMAN - AJM,HA5E7 - FAIRMONT AJMAN - AJM,Managed,United Arab Emirates,IMEA,United Arab Emirates,FAIRMONT,LUX,35280.0,252,11651830.0,37.587147044728,6157.888453713001,15601520.0,13543080.0,13246260.0,11823096.8,91980.0,92232.0,91980.0,91980.0,74924.0,47682.0,75173.0,73662.0,139031.0,47683.0,166668.0,172970.0,24909.56962395595,16196.733241807444,24992.35328254819,24102.076690228252,Extremely high (>80%)
HA5E9,"HA5E9 - FAIRMONT NILE CITY, CAIRO - CAI","HA5E9 - FAIRMONT FAIRMONT NILE CITY, CAIRO - CAI",Managed,Egypt,IMEA,Egypt,FAIRMONT,LUX,76020.0,543,8099176.0,140.8602696383,4961.746650401117,9573396.0,6512568.0,8188780.0,19213475.06,197100.0,197640.0,197100.0,198195.0,181625.0,60305.0,145816.0,168313.0,278803.0,89552.0,216793.0,267331.0,60383.86342094655,20484.543394723332,48478.64241480381,55071.71722139486,Low (<10%)
HA5F0,HA5F0 - FAIRMONT DUBAI - DBI,HA5F0 - FAIRMONT FAIRMONT DUBAI - DBI,Managed,United Arab Emirates,IMEA,United Arab Emirates,FAIRMONT,LUX,68460.0,489,26096863.0,1001.4844511772159,13791.959833419303,26772740.0,19220783.4,51305608.46358942,30660152.6,143810.0,161494.0,158039.0,178485.0,111428.0,63024.0,82673.0,97352.0,178253.0,68081.0,85840.0,171792.0,37045.85345227382,21408.139671818975,27485.836975085556,31853.402975035988,Extremely high (>80%)
HA5F1,HA5F1 - THE PALM - PMI,HA5F1 - FAIRMONT THE PALM - PMI,Managed,United Arab Emirates,IMEA,United Arab Emirates,FAIRMONT,LUX,54740.0,391,9333558.545454545,391.9623993208071,8842.435943018681,23544746.360284183,9258710.59,54493999.224,32884147.036593195,139065.0,139446.0,142405.0,142715.0,113110.0,67344.0,96763.0,112875.0,207745.0,159982.0,221697.0,265236.0,37605.058728386866,22875.567372095982,32170.261672132423,36932.50124093174,Extremely high (>80%)
HA5F2,HA5F2 - MAKKAH CLOCK ROYAL TOWE - MAK,HA5F2 - FAIRMONT MAKKAH CLOCK ROYAL TOWE - MAK,Managed,Saudi Arabia,IMEA,Saudi Arabia,FAIRMONT,LUX,181160.0,1294,86778030.74,,53086.50795713657,103933844.87,59348455.79509038,63234492.86,86779116.6,472310.0,473604.0,472310.0,472310.0,280552.0,63452.0,115562.0,264031.0,700922.0,161070.0,155589.0,795101.0,93273.57825449908,21553.523712494567,38420.26166360042,86390.47827370498,Extremely high (>80%)
HA7F2,HA7F2 - LE GRAND AMMAN,HA7F2 - SOFITEL LE GRAND AMMAN,Managed,Jordan,IMEA,Jordan,SOFITEL,LUX,,367,,,,4831612.0,,,,67610.0,,,,32771.0,,,,48686.0,,,,13715.024942805225,,,,Extremely high (>80%)
HA7X6,HA7X6 - RIYADH - RIY,HA7X6 - FAIRMONT RIYADH - RIY,Managed,Saudi Arabia,IMEA,Saudi Arabia,FAIRMONT,LUX,41720.0,298,15876952.0,876.3960329054847,9712.6983951816,23935305.851051006,7669729.4823708385,13081757.92,19329932.94,108956.0,109068.0,108770.0,108770.0,28743.0,29373.0,19685.0,40711.0,35290.0,31102.0,19960.0,50026.0,9556.026903280203,9977.489314869554,6544.563531679741,13320.567512908723,Extremely high (>80%)
HA7X8,HA7X8 - FAIRMONT AMMAN - AMM,HA7X8 - FAIRMONT FAIRMONT AMMAN - AMM,Managed,Jordan,IMEA,Jordan,FAIRMONT,LUX,44380.0,317,9744230.0,1418.112803186347,3811.8614116795,17736475.0,8364154.84,10714081.07,15663593.58,112785.0,116022.0,115705.0,115705.0,64084.0,27647.0,45913.0,68961.0,89530.0,44672.0,64785.0,95362.0,21305.65452700861,9391.197599434807,15264.442236729079,22563.917768114232,Extremely high (>80%)
HA7X9,"HA7X9 - FUJEIRAH, UAE - FUJ","HA7X9 - FAIRMONT FUJEIRAH, UAE - FUJ",Managed,United Arab Emirates,IMEA,United Arab Emirates,FAIRMONT,LUX,25340.0,181,9465000.0,0.25792125133540805,5002.168261500001,9995362.78,8516240.33,19068408.895091757,9466175.2248,65700.0,65880.0,66034.0,66065.0,41164.0,30615.0,38581.0,45237.0,78950.0,30616.0,53111.0,108819.0,13685.568362614418,10399.374778699193,12826.81257890455,14801.46674317634,Extremely high (>80%)
HB0K0,HB0K0 - RIXOS PREMIUM DUBAI JBR,HB0K0 - RIXOS RIXOS PREMIUM DUBAI JBR,Managed,United Arab Emirates,IMEA,United Arab Emirates,RIXOS,LUX,66240.0,414,22631539.362880882,,11960.567132582219,13799360.663418509,10147940.432384506,14703461.378207242,22631539.362880882,152821.0,151524.0,151110.0,151110.0,139449.0,77551.0,107111.0,116091.0,307506.0,160734.0,223732.0,249526.0,46361.84099208576,26342.70499633843,35610.60423884931,37984.77077794912,Extremely high (>80%)
HB197,HB197 - SOFITEL DUBAI THE OBELISK,HB197 - SOFITEL SOFITEL DUBAI THE OBELISK,Managed,United Arab Emirates,IMEA,United Arab Emirates,SOFITEL,LUX,65340.0,594,12539251.600000001,1.4369588779684,12065.155310460763,,24569386.047565833,42348789.94,42801799.14,,50028.0,217175.0,216869.0,,7768.0,76200.0,121056.0,,14888.0,140613.0,231076.0,,4031.3831791857547,32164.850101230073,49121.741389199175,Extremely high (>80%)
HB1I2,HB1I2 - THE PALM DUBAI,HB1I2 - RIXOS THE PALM DUBAI,Managed,United Arab Emirates,IMEA,United Arab Emirates,RIXOS,LUX,,316,,,,10399518.181126991,7745770.958051942,11222931.873220988,,96266.0,115532.0,115340.0,115340.0,100346.0,43928.0,79853.0,81821.0,232265.0,107685.0,197689.0,199840.0,33361.481948180604,14921.56574485377,26548.287106691507,26771.687123227253,Extremely high (>80%)
HB1J0,HB1J0 - SHARM EL SHEIKH RIXOS,HB1J0 - RIXOS SHARM EL SHEIKH RIXOS,Managed,Egypt,IMEA,Egypt,RIXOS,LUX,105600.0,660,36079265.65096952,702.8555772414497,13821.665409018236,22398962.23627352,16472019.252566153,23440300.74786662,38848305.261184536,245280.0,245952.0,241608.0,240900.0,136782.0,40851.0,106885.0,140702.0,276946.0,82404.0,208008.0,267928.0,45475.158191019465,13876.36319074443,35535.46726358085,46037.44664098851,Extremely high (>80%)
HB1J1,HB1J1 - RIXOS BAB AL BAHR,HB1J1 - RIXOS RIXOS BAB AL BAHR,Managed,United Arab Emirates,IMEA,United Arab Emirates,RIXOS,LUX,112320.0,702,,417.52329463924553,,21665662.8773479,15932756.717511905,24896440.642809853,2388431.8176470585,237250.0,240159.0,257125.0,256110.0,172008.0,71126.0,138139.0,173847.0,390218.0,176143.0,465475.0,391848.0,57186.55239812897,24160.245974514415,45926.312507122566,56882.43227669777,Medium-high (20-40%)
HB1J8,HB1J8 - RIXOS SEAGATE SHARM,HB1J8 - RIXOS RIXOS SEAGATE SHARM,Managed,Egypt,IMEA,Egypt,RIXOS,LUX,150080.0,938,51276289.66759003,,19643.51841463502,23332252.329451587,22992193.54004026,33313639.547725588,51276289.66759003,250367.0,335640.0,342370.0,342370.0,124684.0,73401.0,171133.0,200654.0,243518.0,146926.0,342370.0,420583.0,41453.00276271053,24933.023293526032,56895.645967332945,65653.63547284977,Extremely high (>80%)
HB1P7,HB1P7 - ALAMEIN RIXOS,HB1P7 - RIXOS ALAMEIN RIXOS,Managed,Egypt,IMEA,Egypt,RIXOS,LUX,39200.0,245,17438311.73130194,,6680.4716143588175,10632840.704421507,7819306.75828661,8701323.762465639,17438311.73130194,68266.0,116754.0,96085.0,89425.0,15938.0,13545.0,20950.0,23317.0,32164.0,28037.0,42198.0,45594.0,5298.819078888072,4600.99726857686,6965.131114487709,7629.281341615109,Extremely high (>80%)
HB2J7,HB2J7 - 25HOURS DUBAI ONE CENTRAL,HB2J7 - 25 Hours 25HOURS DUBAI ONE CENTRAL,Managed,United Arab Emirates,IMEA,United Arab Emirates,25 Hours,PRE,34720.0,434,6460704.0,126.6456638334448,6610.973376729401,,,,24821868.217,,,13454.0,144956.0,,,1693.0,76693.0,,,2849.0,101234.0,,,,25093.814553008,Extremely high (>80%)
HB399,HB399 - RIXOS ABU DHABI SAADIYAT ISLAND,HB399 - RIXOS RIXOS ABU DHABI SAADIYAT ISLAND,Managed,United Arab Emirates,IMEA,United Arab Emirates,RIXOS,LUX,48000.0,300,16399666.204986153,,8667.07763230596,12599416.257903855,9265510.829568462,13424899.519232702,16399666.204986153,137616.0,138348.0,133212.0,109500.0,106954.0,44003.0,34279.0,61190.0,211068.0,86454.0,69445.0,131846.0,35558.4073135522,14947.0419202058,11396.550332865116,20021.26025189469,Arid and low water use
HB4T9,HB4T9 - BANYAN TREE DOHA LA CIGALE MUSHAIREB,HB4T9 - Banyan Tree BANYAN TREE DOHA LA CIGALE MUSHAIREB,Managed,Qatar,IMEA,Qatar,Banyan Tree,LUX,44330.0,341,8073495.716853901,,3918.8074072716477,,,,8073495.716853901,,,79453.0,124465.0,,,16052.0,60631.0,,,42934.0,142152.0,,,,19838.356436225316,Extremely high (>80%)
HB4U3,HB4U3 - BANYAN TREE DOHA LA CIGALE MUSHAIREB SERVICED RESIDENCES,HB4U3 - Banyan Tree BANYAN TREE DOHA LA CIGALE MUSHAIREB SERVICED RES,Managed,Qatar,IMEA,Qatar,Banyan Tree,LUX,,215,5090327.211506126,,2470.8023242328577,,,,5090327.211506126,,,,,,,,,,,,,,,,,Medium-high (20-40%)
HB5B0,HB5B0 - DUBAI SLS,HB5B0 - SLS DUBAI SLS,Managed,United Arab Emirates,IMEA,United Arab Emirates,SLS,LUX,69000.0,575,13613665.798214057,627.3433905181092,7194.701212730527,,,20421474.13639895,16472172.054816391,,,92680.0,209875.0,,,61634.0,139730.0,,,113106.0,287753.0,,,,45719.40995256162,Extremely high (>80%)
HB5C5,HB5C5 - MONDRIAN DOHA,HB5C5 - MONDRIAN MONDRIAN DOHA,Managed with minority,Qatar,IMEA,Qatar,MONDRIAN,PRE,27000.0,270,6202001.593220339,,3010.399786635849,5983507.607180322,4502893.54530817,11031444.0,6202001.593220339,74250.0,98820.0,98550.0,98550.0,37629.0,40086.0,56503.0,48670.0,82620.0,91728.0,98550.0,60823.0,12510.306382198474,13616.50620215371,18785.24121059184,15924.738298083259,Extremely high (>80%)
